Date,petroleo,selic,ipca,dolar,Inflation
2013-09-20,"110,86",9.0,,2.2053,
2013-09-19,"110,66",9.0,,2.2036,
2013-09-18,"109,09",9.0,,2.2489,
2013-09-17,"113,31",9.0,,2.2617,
2013-09-16,"113,11",9.0,,2.2649,
2013-09-15,"112,37",9.0,,,
2013-09-14,"112,10",9.0,,,
2013-09-13,"115,20",9.0,,2.2785,
2013-09-12,"113,11",9.0,,2.2769,
2013-09-11,"112,37",9.0,,2.2947,
2013-09-10,"117,15",9.0,,2.2779,
2013-09-09,"115,81",9.0,,2.2868,
2013-09-08,"115,65",9.0,,,
2013-09-07,"115,49",9.0,,,
2013-09-06,"117,15",9.0,,2.2979,
2013-09-05,"115,81",9.0,,2.3314,
2013-09-04,"115,65",9.0,,2.3538,
2013-09-03,"115,97",9.0,,2.3897,
2013-09-02,"116,91",9.0,,2.3643,
2013-09-01,"116,27",9.0,0.35,,234.149
2013-08-31,"115,21",9.0,,,
2013-08-30,"112,23",9.0,,2.3725,
2013-08-29,"116,91",9.0,,2.3578,
2013-08-28,"116,27",8.5,,2.3515,
2013-08-27,"112,12",8.5,,2.3998,
2013-08-26,"110,51",8.5,,2.3705,
2013-08-25,"110,82",8.5,,,
2013-08-24,"110,74",8.5,,,
2013-08-23,"111,41",8.5,,2.3868,
2013-08-22,"110,51",8.5,,2.4457,
2013-08-21,"110,82",8.5,,2.4169,
2013-08-20,"111,82",8.5,,2.3943,
2013-08-19,"111,58",8.5,,2.398,
2013-08-18,"110,26",8.5,,,
2013-08-17,"110,69",8.5,,,
2013-08-16,"109,28",8.5,,2.3565,
2013-08-15,"111,58",8.5,,2.3434,
2013-08-14,"110,26",8.5,,2.3118,
2013-08-13,"108,49",8.5,,2.3035,
2013-08-12,"107,32",8.5,,2.2722,
2013-08-11,"108,39",8.5,,,
2013-08-10,"108,77",8.5,,,
2013-08-09,"109,81",8.5,,2.2748,
2013-08-08,"107,32",8.5,,2.2882,
2013-08-07,"108,39",8.5,,2.3028,
2013-08-06,"109,63",8.5,,2.2955,
2013-08-05,"109,94",8.5,,2.301,
2013-08-04,"107,89",8.5,,,
2013-08-03,"107,47",8.5,,,
2013-08-02,"108,10",8.5,,2.2933,
2013-08-01,"109,94",8.5,0.24,2.2914,233.877
2013-07-31,"107,89",8.5,,2.2903,
2013-07-30,"107,57",8.5,,2.2734,
2013-07-29,"108,10",8.5,,2.2609,
2013-07-28,"108,23",8.5,,,
2013-07-27,"109,27",8.5,,,
2013-07-26,"108,82",8.5,,2.2488,
2013-07-25,"108,10",8.5,,2.2497,
2013-07-24,"108,23",8.5,,2.2348,
2013-07-23,"109,34",8.5,,2.2267,
2013-07-22,"109,71",8.5,,2.2386,
2013-07-21,"109,67",8.5,,,
2013-07-20,"109,29",8.5,,,
2013-07-19,"109,05",8.5,,2.2364,
2013-07-18,"109,71",8.5,,2.2297,
2013-07-17,"109,67",8.5,,2.2372,
2013-07-16,"109,03",8.5,,2.2353,
2013-07-15,"108,18",8.5,,2.2548,
2013-07-14,"108,43",8.5,,,
2013-07-13,"107,90",8.5,,,
2013-07-12,"107,75",8.5,,2.267,
2013-07-11,"108,18",8.5,,2.2672,
2013-07-10,"108,43",8.0,,2.2697,
2013-07-09,"107,46",8.0,,2.2628,
2013-07-08,"107,75",8.0,,2.2583,
2013-07-07,"106,12",8.0,,,
2013-07-06,"103,96",8.0,,,
2013-07-05,"103,19",8.0,,2.2645,
2013-07-03,"106,12",8.0,,2.2634,
2013-07-02,"102,49",8.0,,2.2412,
2013-07-01,"102,74",8.0,0.03,2.2297,233.596
2013-06-30,"100,62",8.0,,,
2013-06-29,"101,51",8.0,,,
2013-06-28,"99,80",8.0,,2.2156,
2013-06-27,"102,74",8.0,,2.1846,
2013-06-26,"100,62",8.0,,2.1975,
2013-06-25,"100,36",8.0,,2.2185,
2013-06-24,"102,72",8.0,,2.2515,
2013-06-23,"105,56",8.0,,,
2013-06-22,"105,21",8.0,,,
2013-06-21,"105,80",8.0,,2.2648,
2013-06-20,"102,72",8.0,,2.2523,
2013-06-19,"105,56",8.0,,2.1744,
2013-06-18,"105,10",8.0,,2.1706,
2013-06-17,"103,38",8.0,,2.1538,
2013-06-16,"103,11",8.0,,,
2013-06-15,"101,50",8.0,,,
2013-06-14,"103,87",8.0,,2.1367,
2013-06-13,"103,38",8.0,,2.1447,
2013-06-12,"103,11",8.0,,2.142,
2013-06-11,"104,07",8.0,,2.1521,
2013-06-10,"103,37",8.0,,2.1506,
2013-06-09,"103,51",8.0,,,
2013-06-08,"102,04",8.0,,,
2013-06-07,"101,63",8.0,,2.1372,
2013-06-06,"103,37",8.0,,2.125,
2013-06-05,"103,51",8.0,,2.1235,
2013-06-04,"100,43",8.0,,2.1282,
2013-06-03,"101,79",8.0,,2.1355,
2013-06-02,"102,14",8.0,,,
2013-06-01,"103,77",8.0,0.26,,233.504
2013-05-31,"100,43",8.0,,2.1319,
2013-05-30,"101,79",8.0,,,
2013-05-29,"102,14",7.5,,2.0894,
2013-05-28,"101,24",7.5,,2.0616,
2013-05-27,"100,46",7.5,,2.0527,
2013-05-26,"102,14",7.5,,,
2013-05-25,"103,10",7.5,,,
2013-05-24,"104,55",7.5,,2.0495,
2013-05-23,"100,46",7.5,,2.0537,
2013-05-22,"102,14",7.5,,2.0387,
2013-05-21,"103,83",7.5,,2.0402,
2013-05-20,"104,27",7.5,,2.0333,
2013-05-19,"101,57",7.5,,,
2013-05-18,"102,70",7.5,,,
2013-05-17,"102,17",7.5,,2.0354,
2013-05-16,"104,27",7.5,,2.0254,
2013-05-15,"101,57",7.5,,2.0233,
2013-05-14,"101,31",7.5,,2.0063,
2013-05-13,"103,59",7.5,,2.015,
2013-05-12,"103,79",7.5,,,
2013-05-11,"105,18",7.5,,,
2013-05-10,"105,00",7.5,,2.0231,
2013-05-09,"103,59",7.5,,2.0051,
2013-05-08,"103,79",7.5,,2.003,
2013-05-07,"104,60",7.5,,2.011,
2013-05-06,"100,32",7.5,,2.0143,
2013-05-05,"98,34",7.5,,,
2013-05-04,"101,53",7.5,,,
2013-05-03,"102,88",7.5,,2.0093,
2013-05-02,"100,32",7.5,,2.0095,
2013-05-01,"98,34",7.5,0.37,,232.945
2013-04-30,"102,39",7.5,,2.0017,
2013-04-29,"101,62",7.5,,1.9999,
2013-04-28,"100,71",7.5,,,
2013-04-27,"99,25",7.5,,,
2013-04-26,"99,07",7.5,,2.0001,
2013-04-25,"101,62",7.5,,2.0119,
2013-04-24,"100,71",7.5,,2.0244,
2013-04-23,"98,94",7.5,,2.017,
2013-04-22,"97,48",7.5,,2.0154,
2013-04-21,"96,84",7.5,,,
2013-04-20,"97,88",7.5,,,
2013-04-19,"99,32",7.5,,2.0089,
2013-04-18,"97,48",7.5,,2.0152,
2013-04-17,"96,84",7.25,,1.9939,
2013-04-16,"100,58",7.25,,1.9903,
2013-04-15,"103,62",7.25,,1.979,
2013-04-14,"104,80",7.25,,,
2013-04-13,"104,08",7.25,,,
2013-04-12,"103,16",7.25,,1.9761,
2013-04-11,"103,62",7.25,,1.9736,
2013-04-10,"104,80",7.25,,1.981,
2013-04-09,"103,98",7.25,,1.9861,
2013-04-08,"105,09",7.25,,1.9902,
2013-04-07,"107,82",7.25,,,
2013-04-06,"109,66",7.25,,,
2013-04-05,"108,76",7.25,,2.0035,
2013-04-04,"105,09",7.25,,2.0201,
2013-04-03,"107,82",7.25,,2.0239,
2013-04-02,"109,66",7.25,,2.0179,
2013-04-01,"108,45",7.25,0.55,2.0186,232.531
2013-03-31,"108,51",7.25,,,
2013-03-30,"107,10",7.25,,,
2013-03-29,"106,66",7.25,,,
2013-03-28,"108,45",7.25,,2.0138,
2013-03-27,"108,51",7.25,,2.0185,
2013-03-26,"106,51",7.25,,2.0087,
2013-03-25,"106,41",7.25,,2.014,
2013-03-24,"108,27",7.25,,,
2013-03-22,"108,54",7.25,,2.0126,
2013-03-21,"106,41",7.25,,1.9931,
2013-03-20,"108,27",7.25,,1.9868,
2013-03-19,"109,32",7.25,,1.983,
2013-03-18,"108,10",7.25,,1.9871,
2013-03-17,"107,51",7.25,,,
2013-03-16,"108,48",7.25,,,
2013-03-15,"108,64",7.25,,1.9749,
2013-03-14,"108,10",7.25,,1.9676,
2013-03-13,"107,51",7.25,,1.9619,
2013-03-12,"108,91",7.25,,1.9585,
2013-03-11,"110,42",7.25,,1.9552,
2013-03-10,"110,27",7.25,,,
2013-03-09,"110,42",7.25,,,
2013-03-08,"109,90",7.25,,1.9528,
2013-03-07,"110,42",7.25,,1.9642,
2013-03-06,"110,27",7.25,,1.9673,
2013-03-05,"110,14",7.25,,1.9693,
2013-03-04,"112,20",7.25,,1.9827,
2013-03-03,"112,24",7.25,,,
2013-03-02,"112,96",7.25,,,
2013-03-01,"114,55",7.25,0.47,1.9848,232.773
2013-02-28,"112,20",7.25,,1.9754,
2013-02-27,"112,24",7.25,,1.9807,
2013-02-26,"113,74",7.25,,1.9818,
2013-02-25,"114,19",7.25,,1.9676,
2013-02-24,"116,23",7.25,,,
2013-02-23,"117,04",7.25,,,
2013-02-22,"113,74",7.25,,1.9705,
2013-02-21,"114,19",7.25,,1.972,
2013-02-20,"116,23",7.25,,1.957,
2013-02-19,"117,40",7.25,,1.9597,
2013-02-18,"118,48",7.25,,1.9676,
2013-02-17,"118,43",7.25,,,
2013-02-16,"117,89",7.25,,,
2013-02-15,"118,29",7.25,,1.96,
2013-02-14,"118,48",7.25,,1.9666,
2013-02-13,"118,43",7.25,,1.967,
2013-02-12,"118,90",7.25,,,
2013-02-11,"117,17",7.25,,,
2013-02-09,"117,03",7.25,,,
2013-02-08,"116,06",7.25,,1.9636,
2013-02-07,"117,17",7.25,,1.9789,
2013-02-05,"115,55",7.25,,1.9881,
2013-02-04,"115,55",7.25,,1.9893,
2013-02-03,"115,42",7.25,,,
2013-02-02,"115,22",7.25,,,
2013-02-01,"113,92",7.25,0.6,1.9843,232.166
2013-01-31,"115,55",7.25,,1.9883,
2013-01-30,"115,42",7.25,,1.99,
2013-01-29,"113,88",7.25,,1.9912,
2013-01-28,"114,59",7.25,,2.0241,
2013-01-27,"113,68",7.25,,,
2013-01-26,"112,72",7.25,,,
2013-01-25,"113,88",7.25,,2.0285,
2013-01-24,"114,59",7.25,,2.0344,
2013-01-23,"113,68",7.25,,2.0394,
2013-01-22,"111,71",7.25,,2.0471,
2013-01-21,"111,01",7.25,,2.042,
2013-01-20,"110,97",7.25,,,
2013-01-19,"111,72",7.25,,,
2013-01-18,"111,32",7.25,,2.0441,
2013-01-17,"111,01",7.25,,2.0411,
2013-01-16,"110,97",7.25,,2.0409,
2013-01-15,"110,30",7.25,,2.0374,
2013-01-14,"112,97",7.25,,2.0334,
2013-01-13,"113,07",7.25,,,
2013-01-12,"113,03",7.25,,,
2013-01-11,"112,49",7.25,,2.0341,
2013-01-10,"112,97",7.25,,2.0358,
2013-01-09,"113,07",7.25,,2.0417,
2013-01-08,"112,58",7.25,,2.0286,
2013-01-07,"113,03",7.25,,2.0312,
2013-01-06,"112,98",7.25,,,
2013-01-04,"110,80",7.25,,2.0425,
2013-01-03,"113,03",7.25,,2.0464,
2013-01-02,"112,98",7.25,,2.0415,
2013-01-01,"110,05",7.25,0.86,,230.28
2012-12-31,"110,04",7.25,,2.0435,
2012-12-30,"110,72",7.25,,,
2012-12-28,"108,44",7.25,,2.0435,
2012-12-27,"110,04",7.25,,2.0483,
2012-12-26,"110,72",7.25,,2.0569,
2012-12-25,"109,13",7.25,,,
2012-12-24,"110,57",7.25,,2.0774,
2012-12-23,"109,95",7.25,,,
2012-12-22,"109,96",7.25,,,
2012-12-21,"109,35",7.25,,2.0758,
2012-12-20,"110,57",7.25,,2.0625,
2012-12-19,"109,95",7.25,,2.0791,
2012-12-18,"109,28",7.25,,2.0966,
2012-12-17,"109,35",7.25,,2.0902,
2012-12-16,"110,17",7.25,,,
2012-12-15,"107,60",7.25,,,
2012-12-14,"108,25",7.25,,2.084,
2012-12-12,"110,17",7.25,,2.0801,
2012-12-11,"107,16",7.25,,2.0743,
2012-12-10,"108,01",7.25,,2.081,
2012-12-09,"108,96",7.25,,,
2012-12-08,"109,99",7.25,,,
2012-12-07,"111,27",7.25,,2.0804,
2012-12-06,"108,01",7.25,,2.0836,
2012-12-05,"108,96",7.25,,2.1046,
2012-12-04,"110,84",7.25,,2.1077,
2012-12-03,"110,47",7.25,,2.1121,
2012-12-02,"108,26",7.25,,,
2012-12-01,"109,33",7.25,0.79,,229.601
2012-11-30,"110,18",7.25,,2.1074,
2012-11-29,"110,47",7.25,,2.0991,
2012-11-28,"108,26",7.25,,2.0912,
2012-11-27,"110,14",7.25,,2.0752,
2012-11-26,"110,18",7.25,,2.0787,
2012-11-25,"110,81",7.25,,,
2012-11-24,"110,01",7.25,,,
2012-11-23,"110,06",7.25,,2.0985,
2012-11-21,"110,81",7.25,,2.0924,
2012-11-20,"106,81",7.25,,2.0835,
2012-11-19,"110,07",7.25,,2.0745,
2012-11-18,"109,66",7.25,,,
2012-11-17,"108,82",7.25,,,
2012-11-16,"110,23",7.25,,2.0712,
2012-11-15,"110,07",7.25,,,
2012-11-14,"109,66",7.25,,2.0629,
2012-11-13,"108,61",7.25,,2.0614,
2012-11-12,"107,23",7.25,,2.0476,
2012-11-11,"108,21",7.25,,,
2012-11-10,"109,27",7.25,,,
2012-11-09,"105,59",7.25,,2.0512,
2012-11-08,"107,23",7.25,,2.0357,
2012-11-07,"108,21",7.25,,2.033,
2012-11-06,"106,79",7.25,,2.0341,
2012-11-05,"108,84",7.25,,2.035,
2012-11-04,"109,89",7.25,,,
2012-11-03,"109,40",7.25,,,
2012-11-02,"109,33",7.25,,,
2012-11-01,"108,84",7.25,0.6,2.0312,230.221
2012-10-31,"109,89",7.25,,2.0313,
2012-10-30,"108,90",7.25,,2.0323,
2012-10-29,"107,64",7.25,,2.0296,
2012-10-28,"107,66",7.25,,,
2012-10-27,"107,53",7.25,,,
2012-10-26,"109,62",7.25,,2.0263,
2012-10-25,"107,64",7.25,,2.0261,
2012-10-24,"107,66",7.25,,2.0263,
2012-10-23,"111,89",7.25,,2.0286,
2012-10-22,"112,58",7.25,,2.0266,
2012-10-21,"113,49",7.25,,,
2012-10-20,"115,00",7.25,,,
2012-10-19,"115,00",7.25,,2.0272,
2012-10-18,"112,58",7.25,,2.0295,
2012-10-17,"113,49",7.25,,2.0336,
2012-10-16,"115,17",7.25,,2.0351,
2012-10-15,"116,18",7.25,,2.0382,
2012-10-14,"116,11",7.25,,,
2012-10-13,"114,32",7.25,,,
2012-10-12,"115,17",7.25,,,
2012-10-11,"116,18",7.25,,2.0369,
2012-10-10,"116,11",7.5,,2.0378,
2012-10-09,"112,17",7.5,,2.0337,
2012-10-08,"110,48",7.5,,2.0313,
2012-10-07,"109,32",7.5,,,
2012-10-06,"112,49",7.5,,,
2012-10-05,"112,58",7.5,,2.0246,
2012-10-04,"110,48",7.5,,2.0224,
2012-10-03,"109,32",7.5,,2.0266,
2012-10-02,"111,36",7.5,,2.0266,
2012-10-01,"111,45",7.5,0.59,2.026,231.317
2012-09-30,"108,99",7.5,,,
2012-09-29,"110,77",7.5,,,
2012-09-28,"109,20",7.5,,2.0306,
2012-09-27,"111,45",7.5,,2.0311,
2012-09-26,"108,99",7.5,,2.0341,
2012-09-25,"111,27",7.5,,2.0251,
2012-09-24,"109,41",7.5,,2.0273,
2012-09-23,"108,49",7.5,,,
2012-09-22,"113,29",7.5,,,
2012-09-21,"116,70",7.5,,2.024,
2012-09-20,"109,41",7.5,,2.0263,
2012-09-19,"108,49",7.5,,2.0236,
2012-09-18,"117,48",7.5,,2.0274,
2012-09-17,"116,00",7.5,,2.0312,
2012-09-16,"114,86",7.5,,,
2012-09-15,"114,86",7.5,,,
2012-09-14,"113,84",7.5,,2.0139,
2012-09-13,"116,00",7.5,,2.0254,
2012-09-12,"114,86",7.5,,2.0204,
2012-09-11,"113,64",7.5,,2.0197,
2012-09-10,"114,50",7.5,,2.0241,
2012-09-09,"113,32",7.5,,,
2012-09-08,"114,98",7.5,,,
2012-09-07,"113,64",7.5,,,
2012-09-06,"114,50",7.5,,2.0381,
2012-09-05,"113,32",7.5,,2.0385,
2012-09-04,"113,93",7.5,,2.0392,
2012-09-03,"112,28",7.5,,2.0335,
2012-09-02,"112,53",7.5,,,
2012-09-01,"112,62",7.5,0.57,,231.407
2012-08-31,"113,74",7.5,,2.0372,
2012-08-30,"112,28",7.5,,2.0513,
2012-08-29,"112,53",8.0,,2.0509,
2012-08-28,"115,76",8.0,,2.0433,
2012-08-27,"117,45",8.0,,2.0293,
2012-08-26,"115,77",8.0,,,
2012-08-25,"116,03",8.0,,,
2012-08-24,"115,50",8.0,,2.0255,
2012-08-23,"117,45",8.0,,2.0241,
2012-08-22,"115,77",8.0,,2.021,
2012-08-21,"115,20",8.0,,2.0173,
2012-08-20,"116,12",8.0,,2.0209,
2012-08-19,"115,51",8.0,,,
2012-08-18,"113,90",8.0,,,
2012-08-17,"114,48",8.0,,2.0182,
2012-08-16,"116,12",8.0,,2.0214,
2012-08-15,"115,51",8.0,,2.0234,
2012-08-14,"113,13",8.0,,2.0258,
2012-08-13,"113,52",8.0,,2.0266,
2012-08-12,"113,42",8.0,,,
2012-08-11,"112,39",8.0,,,
2012-08-10,"110,01",8.0,,2.0175,
2012-08-09,"113,52",8.0,,2.0182,
2012-08-08,"113,42",8.0,,2.0273,
2012-08-07,"109,57",8.0,,2.0281,
2012-08-06,"107,55",8.0,,2.0279,
2012-08-05,"106,78",8.0,,,
2012-08-04,"105,93",8.0,,,
2012-08-03,"106,54",8.0,,2.0313,
2012-08-02,"107,55",8.0,,2.0475,
2012-08-01,"106,78",8.0,0.41,2.0432,230.379
2012-07-31,"106,30",8.0,,2.0499,
2012-07-30,"104,77",8.0,,2.0313,
2012-07-29,"102,35",8.0,,,
2012-07-28,"103,57",8.0,,,
2012-07-27,"103,91",8.0,,2.0173,
2012-07-26,"104,77",8.0,,2.0255,
2012-07-25,"102,35",8.0,,2.0403,
2012-07-24,"106,98",8.0,,2.0418,
2012-07-23,"107,79",8.0,,2.0412,
2012-07-22,"105,92",8.0,,,
2012-07-21,"104,21",8.0,,,
2012-07-20,"102,10",8.0,,2.0227,
2012-07-19,"107,79",8.0,,2.0239,
2012-07-18,"105,92",8.0,,2.0258,
2012-07-17,"101,91",8.0,,2.0349,
2012-07-16,"99,18",8.0,,2.038,
2012-07-15,"99,23",8.0,,,
2012-07-14,"99,15",8.0,,,
2012-07-13,"99,94",8.0,,2.0338,
2012-07-12,"99,18",8.0,,2.0471,
2012-07-11,"99,23",8.5,,2.031,
2012-07-10,"98,50",8.5,,2.0332,
2012-07-09,"101,54",8.5,,2.0312,
2012-07-07,"99,89",8.5,,,
2012-07-06,"95,28",8.5,,2.0359,
2012-07-05,"101,54",8.5,,2.0292,
2012-07-03,"94,17",8.5,,1.9888,
2012-07-02,"91,02",8.5,,1.9893,
2012-07-01,"92,06",8.5,0.43,,229.104
2012-06-30,"90,19",8.5,,,
2012-06-29,"88,69",8.5,,2.0213,
2012-06-28,"91,02",8.5,,2.0904,
2012-06-27,"92,06",8.5,,2.0764,
2012-06-26,"89,22",8.5,,2.0743,
2012-06-25,"89,22",8.5,,2.0718,
2012-06-24,"93,50",8.5,,,
2012-06-23,"95,14",8.5,,,
2012-06-22,"95,21",8.5,,2.0555,
2012-06-21,"89,22",8.5,,2.0363,
2012-06-20,"93,50",8.5,,2.0293,
2012-06-19,"97,13",8.5,,2.044,
2012-06-18,"96,46",8.5,,2.0634,
2012-06-17,"97,29",8.5,,,
2012-06-16,"96,59",8.5,,,
2012-06-15,"98,60",8.5,,2.0443,
2012-06-14,"96,46",8.5,,2.0691,
2012-06-13,"97,29",8.5,,2.0604,
2012-06-12,"97,57",8.5,,2.0564,
2012-06-11,"100,05",8.5,,2.0348,
2012-06-10,"101,14",8.5,,,
2012-06-09,"98,65",8.5,,,
2012-06-08,"97,74",8.5,,2.0353,
2012-06-07,"100,05",8.5,,,
2012-06-06,"101,14",8.5,,2.0183,
2012-06-05,"98,63",8.5,,2.0266,
2012-06-04,"103,86",8.5,,2.041,
2012-06-03,"103,85",8.5,,,
2012-06-02,"107,55",8.5,,,
2012-06-01,"98,63",8.5,0.08,2.035,229.478
2012-05-31,"103,86",8.5,,2.0223,
2012-05-30,"103,85",9.0,,2.0078,
2012-05-29,"107,86",9.0,,1.9944,
2012-05-28,"107,20",9.0,,1.9778,
2012-05-27,"106,88",9.0,,,
2012-05-26,"109,76",9.0,,,
2012-05-25,"109,02",9.0,,2.0032,
2012-05-24,"107,20",9.0,,2.0384,
2012-05-23,"106,88",9.0,,2.0816,
2012-05-22,"108,03",9.0,,2.0493,
2012-05-21,"109,31",9.0,,2.0374,
2012-05-20,"109,80",9.0,,,
2012-05-19,"111,40",9.0,,,
2012-05-18,"110,79",9.0,,2.0095,
2012-05-17,"109,31",9.0,,1.9973,
2012-05-16,"109,80",9.0,,1.9974,
2012-05-15,"112,50",9.0,,1.9947,
2012-05-14,"112,24",9.0,,1.9866,
2012-05-13,"111,89",9.0,,,
2012-05-12,"110,48",9.0,,,
2012-05-11,"112,50",9.0,,1.9513,
2012-05-10,"112,24",9.0,,1.9581,
2012-05-09,"111,89",9.0,,1.9577,
2012-05-08,"111,66",9.0,,1.9366,
2012-05-07,"115,91",9.0,,1.9268,
2012-05-06,"117,57",9.0,,,
2012-05-05,"119,57",9.0,,,
2012-05-04,"118,66",9.0,,1.921,
2012-05-03,"115,91",9.0,,1.9277,
2012-05-02,"117,57",9.0,,1.9149,
2012-05-01,"119,30",9.0,0.36,,229.815
2012-04-30,"119,33",9.0,,1.8918,
2012-04-29,"117,45",9.0,,,
2012-04-28,"117,74",9.0,,,
2012-04-27,"116,66",9.0,,1.8852,
2012-04-26,"119,33",9.0,,1.8871,
2012-04-25,"117,45",9.0,,1.8807,
2012-04-24,"118,08",9.0,,1.878,
2012-04-23,"117,00",9.0,,1.8864,
2012-04-22,"115,18",9.0,,,
2012-04-21,"117,41",9.0,,,
2012-04-20,"118,23",9.0,,1.8786,
2012-04-19,"117,00",9.0,,1.8867,
2012-04-18,"115,18",9.75,,1.8694,
2012-04-17,"120,62",9.75,,1.8454,
2012-04-16,"120,57",9.75,,1.8373,
2012-04-15,"120,41",9.75,,,
2012-04-14,"121,89",9.75,,,
2012-04-13,"120,62",9.75,,1.8364,
2012-04-12,"120,57",9.75,,1.827,
2012-04-11,"120,41",9.75,,1.8303,
2012-04-10,"121,89",9.75,,1.8317,
2012-04-09,"123,58",9.75,,1.826,
2012-04-08,"123,04",9.75,,,
2012-04-07,"125,66",9.75,,,
2012-04-06,"124,44",9.75,,,
2012-04-05,"123,58",9.75,,1.8301,
2012-04-04,"123,04",9.75,,1.8316,
2012-04-03,"123,41",9.75,,1.8256,
2012-04-02,"123,23",9.75,,1.8314,
2012-04-01,"124,41",9.75,0.64,,230.085
2012-03-31,"125,25",9.75,,,
2012-03-30,"125,85",9.75,,1.8221,
2012-03-29,"123,23",9.75,,1.8334,
2012-03-28,"124,41",9.75,,1.8223,
2012-03-27,"125,21",9.75,,1.8135,
2012-03-26,"122,49",9.75,,1.8143,
2012-03-25,"123,89",9.75,,,
2012-03-24,"124,38",9.75,,,
2012-03-23,"125,76",9.75,,1.8194,
2012-03-22,"122,49",9.75,,1.825,
2012-03-21,"123,89",9.75,,1.8267,
2012-03-20,"125,09",9.75,,1.8259,
2012-03-19,"123,63",9.75,,1.809,
2012-03-18,"126,98",9.75,,,
2012-03-17,"128,14",9.75,,,
2012-03-16,"127,27",9.75,,1.8018,
2012-03-15,"123,63",9.75,,1.8006,
2012-03-14,"126,98",9.75,,1.8146,
2012-03-13,"128,08",9.75,,1.8102,
2012-03-12,"127,96",9.75,,1.8157,
2012-03-11,"125,37",9.75,,,
2012-03-10,"125,03",9.75,,,
2012-03-09,"126,68",9.75,,1.7767,
2012-03-08,"127,96",9.75,,1.7697,
2012-03-07,"125,37",10.5,,1.7692,
2012-03-06,"125,93",10.5,,1.7556,
2012-03-05,"125,76",10.5,,1.7314,
2012-03-04,"122,23",10.5,,,
2012-03-03,"124,02",10.5,,,
2012-03-02,"126,46",10.5,,1.7245,
2012-03-01,"125,76",10.5,0.21,1.7152,229.392
2012-02-29,"122,23",10.5,,1.7092,
2012-02-28,"124,89",10.5,,1.7024,
2012-02-27,"124,53",10.5,,1.7088,
2012-02-26,"123,07",10.5,,,
2012-02-25,"120,85",10.5,,,
2012-02-24,"124,89",10.5,,1.7098,
2012-02-23,"124,53",10.5,,1.704,
2012-02-22,"123,07",10.5,,1.7076,
2012-02-21,"120,69",10.5,,,
2012-02-20,"121,00",10.5,,,
2012-02-19,"120,25",10.5,,,
2012-02-18,"118,30",10.5,,,
2012-02-17,"118,73",10.5,,1.7136,
2012-02-16,"121,00",10.5,,1.7326,
2012-02-15,"120,25",10.5,,1.7158,
2012-02-14,"118,13",10.5,,1.7173,
2012-02-13,"118,40",10.5,,1.7169,
2012-02-12,"117,18",10.5,,,
2012-02-11,"116,86",10.5,,,
2012-02-10,"115,47",10.5,,1.726,
2012-02-09,"118,40",10.5,,1.7225,
2012-02-08,"117,18",10.5,,1.7195,
2012-02-07,"112,56",10.5,,1.7261,
2012-02-06,"110,96",10.5,,1.7249,
2012-02-05,"111,96",10.5,,,
2012-02-04,"110,26",10.5,,,
2012-02-03,"110,24",10.5,,1.7223,
2012-02-02,"110,96",10.5,,1.7326,
2012-02-01,"111,96",10.5,0.45,1.7376,227.663
2012-01-31,"110,50",10.5,,1.7391,
2012-01-30,"109,08",10.5,,1.7509,
2012-01-29,"108,48",10.5,,,
2012-01-28,"108,38",10.5,,,
2012-01-27,"109,46",10.5,,1.7436,
2012-01-26,"109,08",10.5,,1.7389,
2012-01-25,"108,48",10.5,,1.7632,
2012-01-24,"108,50",10.5,,1.7649,
2012-01-23,"109,54",10.5,,1.7528,
2012-01-21,"109,81",10.5,,,
2012-01-20,"110,55",10.5,,1.767,
2012-01-19,"109,54",10.5,,1.7648,
2012-01-17,"109,81",11.0,,1.776,
2012-01-16,"109,88",11.0,,1.7836,
2012-01-15,"112,97",11.0,,,
2012-01-14,"111,66",11.0,,,
2012-01-13,"113,30",11.0,,1.7853,
2012-01-12,"111,07",11.0,,1.7874,
2012-01-11,"112,97",11.0,,1.8048,
2012-01-10,"111,66",11.0,,1.8042,
2012-01-09,"111,96",11.0,,1.8442,
2012-01-08,"113,59",11.0,,,
2012-01-07,"113,37",11.0,,,
2012-01-06,"111,12",11.0,,1.8449,
2012-01-05,"111,96",11.0,,1.8371,
2012-01-04,"113,59",11.0,,1.8272,
2012-01-03,"108,09",11.0,,1.8457,
2012-01-02,"106,89",11.0,,1.8683,
2012-01-01,"107,54",11.0,0.56,,226.665
2011-12-30,"108,09",11.0,,1.8758,
2011-12-29,"106,89",11.0,,1.8758,
2011-12-28,"107,54",11.0,,1.8634,
2011-12-27,"109,28",11.0,,1.8585,
2011-12-26,"108,98",11.0,,1.8566,
2011-12-25,"108,00",11.0,,,
2011-12-24,"107,80",11.0,,,
2011-12-23,"104,55",11.0,,1.856,
2011-12-22,"108,98",11.0,,1.8578,
2011-12-21,"108,00",11.0,,1.8556,
2011-12-20,"104,00",11.0,,1.8508,
2011-12-19,"104,52",11.0,,1.8616,
2011-12-18,"105,72",11.0,,,
2011-12-17,"109,25",11.0,,,
2011-12-16,"107,82",11.0,,1.8465,
2011-12-15,"104,52",11.0,,1.8609,
2011-12-14,"105,72",11.0,,1.8728,
2011-12-13,"107,91",11.0,,1.8409,
2011-12-12,"108,23",11.0,,1.8219,
2011-12-11,"110,07",11.0,,,
